entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,payment_id,settlement_utr,order_id,order_receipt,method,card_network,card_issuer,card_type,dispute_id
pay_F47AFC2D7D7744,payment,0,287710,294664,INR,5893,1061,0,1,1784520000,1784703600,setl_61442B0D09F247,pay_F47AFC2D7D7744,UTR359835502557,order_C4BC3C2B52214E,rcpt_65349d4800,upi,,,,
pay_EFA614C782B34C,payment,0,265269,271681,INR,5434,978,0,1,1785229200,1785438000,setl_B8325289100045,pay_EFA614C782B34C,UTR457994000574,order_A8BA7995E13E48,rcpt_fc788ac3a5,card,RuPay,UTIB,debit,
pay_4733718870C948,payment,0,139893,143274,INR,2865,516,0,1,1784160000,1784365200,setl_494FF39531404B,pay_4733718870C948,UTR436740895982,order_9223F482DC4C44,rcpt_058695dbe1,card,Amex,HDFC,debit,
pay_0A7C3212D6DE4B,payment,0,208836,213884,INR,4278,770,0,1,1786755600,1786968000,setl_03302C65A87F40,pay_0A7C3212D6DE4B,UTR068851521411,order_64A91AA851B44D,rcpt_811ec188b7,upi,,,,
pay_8C8919DD04414D,payment,0,5095387,5218545,INR,104371,18787,0,1,1785229200,1785409200,setl_B8325289100045,pay_8C8919DD04414D,UTR792498763199,order_C7C36FF77D714A,rcpt_c76155a955,wallet,,,,
pay_F052B41F56AC47,payment,0,54204,55841,INR,1387,250,0,1,1783515600,1783713600,setl_979C5421FB444A,pay_F052B41F56AC47,UTR665493030881,order_90D1B65AA3F94D,rcpt_360479cd75,card,RuPay,SBIN,credit,
pay_F44B90AA627841,payment,0,177553,181845,INR,3637,655,0,1,1785949200,1786147200,setl_F9016C0C79F348,pay_F44B90AA627841,UTR877940448125,order_85BA0DE99F1747,rcpt_3d2dd272fc,netbanking,,,,
pay_3B2A8C99896D4B,payment,0,118335,121195,INR,2424,436,0,1,1784962800,1785135600,setl_A12590E364114C,pay_3B2A8C99896D4B,UTR933118796921,order_B065CF19C7AC4A,rcpt_02df08c1a9,card,Visa,HDFC,credit,
pay_EFA614C782B34C,payment,0,265269,271681,INR,5434,978,0,1,1785229200,1785438000,setl_B8325289100045,pay_EFA614C782B34C,UTR457994000574,order_A8BA7995E13E48,rcpt_82c8c1fbc9,card,RuPay,KKBK,debit,
pay_9305191EFC8241,payment,0,2241849,2296036,INR,45921,8266,0,1,1785110400,1785319200,setl_EFE4C2035A674E,pay_9305191EFC8241,UTR471555341667,order_B96FE265A3ED45,rcpt_3be5b4ecf7,card,Visa,UTIB,debit,
pay_4E0D6BB7E78B40,payment,0,1382618,1416037,INR,28321,5098,0,1,1783076400,1783249200,setl_0A071D6AAAF242,pay_4E0D6BB7E78B40,UTR234624618772,order_F23F337871554B,rcpt_874afbed6e,card,RuPay,HDFC,debit,
pay_2A361C46AD364C,payment,0,711502,728699,INR,14574,2623,0,1,1783828800,1784037600,setl_8ECF4B0C63D649,pay_2A361C46AD364C,UTR445745948582,order_6FB7E756CBF340,rcpt_6c5ef522e3,upi,,,,
pay_441D39D383B34C,payment,0,145033,148597,INR,3020,544,0,1,1786489200,1786701600,setl_7BCA560282254B,pay_441D39D383B34C,UTR710464293844,order_2465F357A7264F,rcpt_31991988dc,upi,,,,
pay_5CE7F47EAD0746,payment,0,150054,153681,INR,3074,553,0,1,1785452400,1785650400,setl_522FF05F4FB240,pay_5CE7F47EAD0746,UTR931048847678,order_4F3F8792EF3F47,rcpt_939be96a71,card,RuPay,UTIB,debit,
pay_A36DC2C69DEE4E,payment,0,34908,35752,INR,715,129,0,1,1783972800,1784178000,setl_9C4106F668094D,pay_A36DC2C69DEE4E,UTR391377188535,order_B6A36143362840,rcpt_edad3ab2e6,card,Visa,KKBK,credit,
pay_2002511A7FE84A,payment,0,19396482,19865303,INR,397306,71515,0,1,1786806000,1787583600,setl_BBF3FB55B61242,pay_2002511A7FE84A,UTR096938088280,order_FA0B94436CAF4F,rcpt_daf1881cbb,card,Amex,HDFC,credit,
pay_970AE20C923941,payment,0,89385,91546,INR,1831,330,0,1,1785229200,1785416400,setl_B8325289100045,pay_970AE20C923941,UTR172379725317,order_C70BF3538D7942,rcpt_edd466e997,card,Visa,KKBK,credit,
pay_380C8DA0DA7F4E,payment,0,42958,43996,INR,880,158,0,1,1786158000,1786330800,setl_771746A59A394C,pay_380C8DA0DA7F4E,UTR240892337489,order_57C70B92F6004F,rcpt_a717f5e049,upi,,,,
pay_1D9BD33FFE1F40,payment,0,11847106,12133455,INR,242669,43680,0,1,1784322000,1784527200,setl_2BED339E9C2B48,pay_1D9BD33FFE1F40,UTR504991442252,order_F8921245C67E41,rcpt_19d234b605,upi,,,,
pay_F9F0AA28E27E4A,payment,0,27170,27827,INR,557,100,0,1,1784872800,1785060000,setl_305E654BA1DD49,pay_F9F0AA28E27E4A,UTR368603177345,order_841D1E2071C44D,rcpt_288719ffca,upi,,,,
pay_B5B9B1366D294B,payment,0,18570209,19019157,INR,380464,68484,0,1,1785790800,1785963600,setl_3986A7C3CB8B43,pay_B5B9B1366D294B,UTR144750507790,order_076C44E435174C,rcpt_11e730abcf,card,Amex,HDFC,debit,
pay_8646FC0BB7FD47,payment,0,172009,176166,INR,3523,634,0,1,1786122000,1786309200,setl_7CCCC6597F4F45,pay_8646FC0BB7FD47,UTR877075676922,order_8E8D78E8DF3745,rcpt_4bf83090d4,upi,,,,
pay_D40D353604C84C,payment,0,20185204,20673089,INR,413462,74423,0,1,1785733200,1785949200,setl_3986A7C3CB8B43,pay_D40D353604C84C,UTR398814986731,order_4BB4471DE01245,rcpt_818233d828,wallet,,,,
pay_C49ADB60B58C42,payment,0,128487,131593,INR,2632,474,0,1,1784156400,1784361600,setl_494FF39531404B,pay_C49ADB60B58C42,UTR761566393497,order_44A56318D49040,rcpt_ad306e3ddb,upi,,,,
pay_7CBBD69F288040,payment,0,158943,162785,INR,3256,586,0,1,1784962800,1785153600,setl_A12590E364114C,pay_7CBBD69F288040,UTR921281860296,order_1E3B7362C1DC46,rcpt_325b392ad9,wallet,,,,
pay_5F7E9A5E462C4D,payment,0,143441,146908,INR,2938,529,0,1,1786503600,1786716000,setl_7BCA560282254B,pay_5F7E9A5E462C4D,UTR177740360548,order_700D5470AC5242,rcpt_44bf019759,upi,,,,
pay_D44DBDB8368548,payment,0,85940,87787,INR,1565,282,0,1,1783080000,1783296000,setl_3631ADE9199040,pay_D44DBDB8368548,UTR753614336493,order_9249C322050F4C,rcpt_667b4aa293,upi,,,,
pay_7C3268361F2941,payment,0,132816,136027,INR,2721,490,0,1,1786748400,1786935600,setl_03302C65A87F40,pay_7C3268361F2941,UTR127760528364,order_CC0460701D8F42,rcpt_c56e9155a7,card,Amex,HDFC,credit,
pay_3F50EAE1C2914C,payment,0,225811,231268,INR,4625,832,0,1,1784250000,1785459600,setl_555D16131E8C4E,pay_3F50EAE1C2914C,UTR478674916720,order_798B800301F747,rcpt_f42597c7a8,upi,,,,
pay_889B61EA19754A,payment,0,114253,117014,INR,2340,421,0,1,1786226400,1786438800,setl_1756E8E3D82840,pay_889B61EA19754A,UTR434953016103,order_9B0458C45FB74B,rcpt_a3914ef44e,card,Visa,HDFC,credit,
pay_8B9A49ABBE7F4A,payment,0,234596,240266,INR,4805,865,0,1,1783839600,1784055600,setl_8ECF4B0C63D649,pay_8B9A49ABBE7F4A,UTR702396251890,order_3894A7AB902044,rcpt_e6178d45d1,upi,,,,
pay_90E70CC68E4640,payment,0,833905,854182,INR,17184,3093,0,1,1783371600,1783555200,setl_5223F6AD80A24C,pay_90E70CC68E4640,UTR028607844812,order_2104C06FF5A547,rcpt_323fec8166,card,RuPay,HDFC,debit,
pay_291B9F1A61D441,payment,0,246918,252886,INR,5058,910,0,1,1786122000,1786316400,setl_7CCCC6597F4F45,pay_291B9F1A61D441,UTR013579867996,order_C3FADC3C3AE74E,rcpt_cb8c2158a4,card,RuPay,UTIB,credit,
pay_5956731CEE3041,payment,0,9008770,9226515,INR,184530,33215,0,1,1785445200,1785661200,setl_522FF05F4FB240,pay_5956731CEE3041,UTR519656033593,order_B95E7FA4B34D4A,rcpt_c993845a7a,card,MasterCard,KKBK,debit,
pay_B32BDD8D17C74E,payment,0,2362876,2419988,INR,48400,8712,0,1,1785672000,1785862800,setl_63C0BDAE754B4B,pay_B32BDD8D17C74E,UTR337921120328,order_7C466EB7141948,rcpt_f5b7ea2f78,upi,,,,
pay_F1C6588A9B484E,payment,0,118827,121699,INR,2434,438,0,1,1785114000,1785290400,setl_EFE4C2035A674E,pay_F1C6588A9B484E,UTR660717628493,order_A26A74587C6042,rcpt_62f4daeaac,upi,,,,
pay_4DF72C21239443,payment,0,22318136,22857574,INR,457151,82287,0,1,1783094400,1783281600,setl_0A071D6AAAF242,pay_4DF72C21239443,UTR987553420588,order_9E0CF2C5712342,rcpt_1d6b1ee880,upi,,,,
pay_34FA3BAD603444,payment,0,374133,383050,INR,7557,1360,0,1,1785639600,1785837600,setl_63C0BDAE754B4B,pay_34FA3BAD603444,UTR670766989968,order_6659FA28380E40,rcpt_3f4a3786ac,upi,,,,
pay_9CDD11462B4B48,payment,0,259371,265640,INR,5313,956,0,1,1784728800,1784919600,setl_7458F1AB9E2447,pay_9CDD11462B4B48,UTR955172725124,order_C9DDCAFC1B5246,rcpt_a31e8bcd94,upi,,,,
pay_9C7F66B84D0345,payment,0,1393299,1426976,INR,28540,5137,0,1,1783076400,1783854000,setl_7BCCFB39140247,pay_9C7F66B84D0345,UTR728893138244,order_C735BF6224574F,rcpt_920376003d,card,RuPay,HDFC,debit,
pay_EBABEB457AFD45,payment,0,1953151,2000359,INR,40007,7201,0,1,1783483200,1783663200,setl_979C5421FB444A,pay_EBABEB457AFD45,UTR627556796531,order_AA50111761C04F,rcpt_ad34fb00b0,card,MasterCard,UTIB,debit,
pay_E588CB947CFC49,payment,0,2007793,2056322,INR,41126,7403,0,1,1783342800,1783519200,setl_55F273DE6AD744,pay_E588CB947CFC49,UTR509254968127,order_69564DA7276A4B,rcpt_9f4e74cdce,upi,,,,
pay_9B1A953C8E104B,payment,0,266278,272714,INR,5454,982,0,1,1783285200,1783494000,setl_55F273DE6AD744,pay_9B1A953C8E104B,UTR303045880368,order_3F8DD23C7B614F,rcpt_5584a74fa7,card,RuPay,ICIC,credit,
pay_E3C2DA988B0746,payment,0,259799,266079,INR,5322,958,0,1,1783756800,1783969200,setl_89FA3C15BDF545,pay_E3C2DA988B0746,UTR654201295053,order_0C6BCDF503714A,rcpt_4c72b857c7,netbanking,,,,
pay_24390951801540,payment,0,249597,255630,INR,5113,920,0,1,1784779200,1784991600,setl_84271C1974A345,pay_24390951801540,UTR242144005638,order_AECDD32BF46141,rcpt_9c38108239,upi,,,,
pay_92E6F14B9C5F44,payment,0,2167923,2220322,INR,44406,7993,0,1,1784959200,1785135600,setl_A12590E364114C,pay_92E6F14B9C5F44,UTR859399204963,order_6BA3C9810CA24C,rcpt_a51920a79b,upi,,,,
pay_65D4645729F248,payment,0,2298656,2354215,INR,47084,8475,0,1,1784458800,1784635200,setl_2D9F9BB2F67141,pay_65D4645729F248,UTR093783510644,order_719538F2237E48,rcpt_f931954b98,card,MasterCard,SBIN,credit,
pay_58C1577CA5EF47,payment,0,81160,83121,INR,1662,299,0,1,1783454400,1783634400,setl_5223F6AD80A24C,pay_58C1577CA5EF47,UTR416850243764,order_EABE7981223141,rcpt_47f7217c0a,card,Amex,UTIB,debit,
pay_8A9E40ECA4694B,payment,0,253268,259390,INR,5188,934,0,1,1783368000,1783580400,setl_5223F6AD80A24C,pay_8A9E40ECA4694B,UTR637724990569,order_13CDDB8BE4F546,rcpt_53027f4888,card,MasterCard,SBIN,debit,
pay_A348B68B3DD148,payment,0,117942,120793,INR,2416,435,0,1,1783422000,1783609200,setl_5223F6AD80A24C,pay_A348B68B3DD148,UTR215308858518,order_7AE9AD574F064D,rcpt_373f768cd7,wallet,,,,
pay_C6BA2E9EA96B47,payment,0,1866175,1911282,INR,38226,6881,0,1,1786536000,1786752000,setl_7EA2D34F2CF54D,pay_C6BA2E9EA96B47,UTR252449319577,order_DF0C1332317B42,rcpt_36f084a45b,card,Amex,HDFC,debit,
pay_1FEB17BF748344,payment,0,32943,33739,INR,675,121,0,1,1783119600,1783328400,setl_3631ADE9199040,pay_1FEB17BF748344,UTR063394165524,order_11081A3173C848,rcpt_b31b75ef0c,upi,,,,
pay_52C39254A58242,payment,0,152162,155840,INR,3117,561,0,1,1783825200,1784023200,setl_8ECF4B0C63D649,pay_52C39254A58242,UTR937700754349,order_8631B051BD9140,rcpt_3ab64d830d,upi,,,,
pay_3F382ABF3CEF4A,payment,0,843176,863556,INR,17271,3109,0,1,1784602800,1784811600,setl_A4A67F5DD08E4E,pay_3F382ABF3CEF4A,UTR106868088195,order_DB73880D5A0E42,rcpt_1a4e7f4802,upi,,,,
pay_4A6BC236EB9741,payment,0,207662,212682,INR,4254,766,0,1,1783533600,1783738800,setl_AB36E391E9374B,pay_4A6BC236EB9741,UTR056598952171,order_47A40EA2235E4E,rcpt_4bbedf27dc,card,RuPay,ICIC,credit,
pay_D9E7E36AD5D040,payment,0,165944,169955,INR,3399,612,0,1,1783396800,1783609200,setl_5223F6AD80A24C,pay_D9E7E36AD5D040,UTR108564334675,order_CF434B777B1C46,rcpt_9e5de7f169,upi,,,,
pay_88A9C02DC41D4C,payment,0,177702,181997,INR,3640,655,0,1,1785787200,1785960000,setl_3986A7C3CB8B43,pay_88A9C02DC41D4C,UTR833764372439,order_79D50E1EF12144,rcpt_0bede6298d,upi,,,,
pay_C99341A845CF4A,payment,0,157337,161140,INR,3223,580,0,1,1785754800,1785927600,setl_3986A7C3CB8B43,pay_C99341A845CF4A,UTR118894403613,order_749DC854DB0147,rcpt_0997df281b,upi,,,,
pay_93356A543FC64D,payment,0,1881477,1926953,INR,38539,6937,0,1,1784502000,1784678400,setl_61442B0D09F247,pay_93356A543FC64D,UTR507846053716,order_E542FF37980244,rcpt_db60b378a8,card,Visa,HDFC,debit,
pay_7CB3B1344CCB47,payment,0,9488831,9718181,INR,194364,34986,0,1,1784995200,1785171600,setl_A12590E364114C,pay_7CB3B1344CCB47,UTR665026931476,order_31EF879AD4374A,rcpt_ad2bebab36,upi,,,,
pay_5563EBB9A5554C,payment,0,98259,100634,INR,2013,362,0,1,1786064400,1786262400,setl_7CCCC6597F4F45,pay_5563EBB9A5554C,UTR136620358635,order_6D09B8DC07B64D,rcpt_5d7f62e7e5,upi,,,,
pay_B416849E656846,payment,0,1085747,1111990,INR,22240,4003,0,1,1785733200,1785938400,setl_3986A7C3CB8B43,pay_B416849E656846,UTR921816021229,order_CF47BAAEADA842,rcpt_beec792455,upi,,,,
pay_8B37171C94614E,payment,0,135207,138476,INR,2770,499,0,1,1786003200,1786219200,setl_F9016C0C79F348,pay_8B37171C94614E,UTR567417066870,order_C6918E468CC241,rcpt_ac20a99edb,card,MasterCard,SBIN,credit,
pay_602AF04EAFE847,payment,0,135704,138984,INR,2780,500,0,1,1786453200,1786647600,setl_96EF7EDCC4D54C,pay_602AF04EAFE847,UTR861234139727,order_4FE9D1CD88AD42,rcpt_364b8e27dd,upi,,,,
pay_6BEDDE93DD784B,payment,0,1751759,1794100,INR,35882,6459,0,1,1786107600,1786287600,setl_7CCCC6597F4F45,pay_6BEDDE93DD784B,UTR908900517790,order_90BCA7E83E4B48,rcpt_307e567e0e,card,Visa,UTIB,credit,
pay_DBA33A2B783240,payment,0,251079,256896,INR,4930,887,0,1,1786496400,1786680000,setl_7BCA560282254B,pay_DBA33A2B783240,UTR380681751771,order_D51A384F427E44,rcpt_f86834edbb,wallet,,,,
pay_F703ED8D6D0040,payment,0,2316170,2372153,INR,47443,8540,0,1,1785171600,1785384000,setl_B8325289100045,pay_F703ED8D6D0040,UTR320784205465,order_B0E84A05B22844,rcpt_9aad23c5ee,card,Amex,UTIB,debit,
pay_90E55766513F4C,payment,0,86767,88864,INR,1777,320,0,1,1783882800,1784088000,setl_455D3397B7A242,pay_90E55766513F4C,UTR850748022055,order_46E6960CED474C,rcpt_056ada52b0,card,Amex,SBIN,debit,
pay_CAF5253D19E344,payment,0,2337696,2394199,INR,47884,8619,0,1,1784451600,1784656800,setl_2D9F9BB2F67141,pay_CAF5253D19E344,UTR547866481287,order_022D4376101C41,rcpt_0b51002130,wallet,,,,
pay_BFFD3B2A8A2D4A,payment,0,104637,107028,INR,2026,365,0,1,1784116800,1784289600,setl_98F450A7753344,pay_BFFD3B2A8A2D4A,UTR174064045602,order_F75F8B1CFF9342,rcpt_880f75cad4,card,RuPay,SBIN,debit,
pay_584F1EE6A3B046,payment,0,37834,38749,INR,775,140,0,1,1784307600,1785430800,setl_B8325289100045,pay_584F1EE6A3B046,UTR894603308174,order_452E88EA614F42,rcpt_720d219f19,card,MasterCard,SBIN,debit,
pay_8C1B5A80B71449,payment,0,25868,26493,INR,530,95,0,1,1785945600,1786132800,setl_4513A215B40946,pay_8C1B5A80B71449,UTR458126535405,order_4A171AE3BFB84A,rcpt_ca46b58634,upi,,,,
pay_2B76C4955D3649,payment,0,187554,192088,INR,3842,692,0,1,1785981600,1786154400,setl_F9016C0C79F348,pay_2B76C4955D3649,UTR119467335591,order_FB214D2BC62246,rcpt_78caa20431,card,Visa,UTIB,credit,
pay_C866196BF63A4B,payment,0,152692,156383,INR,3128,563,0,1,1786078800,1786294800,setl_7CCCC6597F4F45,pay_C866196BF63A4B,UTR753298843551,order_60DB6E4816B04B,rcpt_5aaeab16eb,wallet,,,,
pay_27D2375BBDA145,payment,0,125147,128171,INR,2563,461,0,1,1784512800,1784696400,setl_61442B0D09F247,pay_27D2375BBDA145,UTR405114178916,order_E915FA52821141,rcpt_8464432d27,netbanking,,,,
pay_CBE9B3B12E0A4C,payment,0,202240,207129,INR,4143,746,0,1,1786431600,1786626000,setl_96EF7EDCC4D54C,pay_CBE9B3B12E0A4C,UTR599168781099,order_CE3A9606724845,rcpt_8e5f9aaecb,card,Amex,ICIC,debit,
pay_43A00026E1D24B,payment,0,187645,192181,INR,3844,692,0,1,1786291200,1786474800,setl_1756E8E3D82840,pay_43A00026E1D24B,UTR417604346988,order_077C1F499A4C43,rcpt_4842ccade4,upi,,,,
pay_E2B3BFB61B0440,payment,0,1719067,1760683,INR,35268,6348,0,1,1784257200,1784462400,setl_EDF7BABA719741,pay_E2B3BFB61B0440,UTR815779152909,order_1A5C469A92E948,rcpt_0a155e5ef0,card,MasterCard,SBIN,credit,
pay_4BAD0712BA5447,payment,0,271853,278423,INR,5568,1002,0,1,1783562400,1783774800,setl_AB36E391E9374B,pay_4BAD0712BA5447,UTR727694215908,order_3960F7C361E047,rcpt_a172b01797,netbanking,,,,
pay_6723835AB8D445,payment,0,255832,262015,INR,5240,943,0,1,1783112400,1784322000,setl_98F450A7753344,pay_6723835AB8D445,UTR968349233195,order_AD329B2BD48745,rcpt_556a62506f,netbanking,,,,
pay_D19F6E0021F84A,payment,0,187885,192427,INR,3849,693,0,1,1786280400,1786492800,setl_6456014736CE47,pay_D19F6E0021F84A,UTR285448757578,order_46BD7437040D43,rcpt_9fbf869d02,upi,,,,
pay_57FC92D5ACA540,payment,0,21849517,22377947,INR,447822,80608,0,1,1785092400,1785265200,setl_BFFA6CD4ADB047,pay_57FC92D5ACA540,UTR108645130185,order_8A3AF176D65949,rcpt_c3bc13b35d,card,Amex,ICIC,credit,
pay_6AC0F7ADCB2A42,payment,0,1454782,1489945,INR,29799,5364,0,1,1783191600,1783393200,setl_10183DCCE3B949,pay_6AC0F7ADCB2A42,UTR971445217232,order_1D76BE9EF53E4E,rcpt_6c42fbdcd4,wallet,,,,
pay_973E09F5796A4E,payment,0,12635268,12940667,INR,258813,46586,0,1,1784811600,1785013200,setl_84271C1974A345,pay_973E09F5796A4E,UTR819156189010,order_BF52E4F69D674E,rcpt_e1649bb1b5,wallet,,,,
pay_08C6E7FDF82840,payment,0,1626055,1665357,INR,33307,5995,0,1,1783468800,1783641600,setl_979C5421FB444A,pay_08C6E7FDF82840,UTR395530574100,order_135D1BE2C91D46,rcpt_c91ce9cea2,upi,,,,
pay_A382A4C998D840,payment,0,611553,626335,INR,12527,2255,0,1,1783486800,1783688400,setl_979C5421FB444A,pay_A382A4C998D840,UTR175942816463,order_C3BBBBD6FD954E,rcpt_3f15bf99b4,card,Amex,SBIN,debit,
pay_471295BAF5FA41,payment,0,36635,37520,INR,750,135,0,1,1783166400,1783382400,setl_10183DCCE3B949,pay_471295BAF5FA41,UTR256128288105,order_0B0D217F1E3846,rcpt_854b3cbb0f,card,RuPay,ICIC,credit,
pay_9B3A00D0A5AD46,payment,0,1053673,1079141,INR,21583,3885,0,1,1783504800,1783692000,setl_979C5421FB444A,pay_9B3A00D0A5AD46,UTR588281134833,order_F78B8964D2ED46,rcpt_3e4a87d119,upi,,,,
pay_BDF4493CD6CF47,payment,0,2392412,2450238,INR,49005,8821,0,1,1783152000,1784188800,setl_9C4106F668094D,pay_BDF4493CD6CF47,UTR078915274657,order_69D316E8EBE141,rcpt_89592a6962,upi,,,,
pay_DB92C5DE31E542,payment,0,160242,164115,INR,3282,591,0,1,1784631600,1784822400,setl_A4A67F5DD08E4E,pay_DB92C5DE31E542,UTR347975044554,order_87E2C92DEE654E,rcpt_70e0ccc1b2,upi,,,,
pay_EC01F888911E46,payment,0,1862438,1907454,INR,38149,6867,0,1,1786298400,1786489200,setl_1756E8E3D82840,pay_EC01F888911E46,UTR460072772832,order_04531CCDF6494F,rcpt_3f73c74642,card,Amex,KKBK,credit,
pay_7DB5F7C65F5044,payment,0,122108,125059,INR,2501,450,0,1,1785164400,1785366000,setl_EFE4C2035A674E,pay_7DB5F7C65F5044,UTR556948981556,order_CAE893E2E0044F,rcpt_1bba7f1564,upi,,,,
pay_DF84DC6C2B9143,payment,0,17514,18007,INR,418,75,0,1,1784044800,1784217600,setl_9C4106F668094D,pay_DF84DC6C2B9143,UTR182735684550,order_CA5CD1B21A944D,rcpt_51fb73a378,upi,,,,
pay_28B11B39646349,payment,0,55315,56652,INR,1133,204,0,1,1784160000,1784354400,setl_494FF39531404B,pay_28B11B39646349,UTR852663853579,order_EFF312A1FCAF4B,rcpt_e06575e512,upi,,,,
pay_8A58159F13D342,payment,0,145788,149311,INR,2986,537,0,1,1784012400,1784962800,setl_84271C1974A345,pay_8A58159F13D342,UTR618112300766,order_F73B11FFDAE74A,rcpt_171d8b4e4b,netbanking,,,,
pay_0BBD0234BEB64D,payment,0,104748,107280,INR,2146,386,0,1,1783792800,1783976400,setl_89FA3C15BDF545,pay_0BBD0234BEB64D,UTR432365054298,order_81157726E6B247,rcpt_c7392a1703,wallet,,,,
pay_E9B3E159702948,payment,0,35116,35964,INR,719,129,0,1,1783857600,1784055600,setl_8ECF4B0C63D649,pay_E9B3E159702948,UTR539215530829,order_71F4CDE96BF149,rcpt_30606ed15a,netbanking,,,,
pay_2845B56E65544D,payment,0,26971,27622,INR,552,99,0,1,1784026800,1784206800,setl_9C4106F668094D,pay_2845B56E65544D,UTR492129897891,order_079362557A9F4B,rcpt_d6b2e60e46,card,MasterCard,HDFC,credit,
pay_9E9FB10593FA46,payment,0,246901,252868,INR,5057,910,0,1,1786291200,1786478400,setl_1756E8E3D82840,pay_9E9FB10593FA46,UTR322258380915,order_691915C60D104B,rcpt_2b2609319a,netbanking,,,,
pay_BC48E35035114F,payment,0,147871,151445,INR,3029,545,0,1,1784588400,1784804400,setl_A4A67F5DD08E4E,pay_BC48E35035114F,UTR954223154075,order_3477F8F5BE8144,rcpt_fd15712607,netbanking,,,,
pay_47CC94C8A0BA4D,payment,0,678430,694828,INR,13897,2501,0,1,1785686400,1785870000,setl_63C0BDAE754B4B,pay_47CC94C8A0BA4D,UTR472702513584,order_1C9CA92F954046,rcpt_169755f3a2,netbanking,,,,
pay_95A47C3C331C43,payment,0,79240,81155,INR,1623,292,0,1,1783656000,1783854000,setl_7BCCFB39140247,pay_95A47C3C331C43,UTR049325080872,order_606CB3CB3C2747,rcpt_bd4c5f6056,wallet,,,,
pay_08B533A5B7E543,payment,0,29017,29718,INR,594,107,0,1,1785819600,1786035600,setl_31338DAF247B41,pay_08B533A5B7E543,UTR923886849260,order_8D2341EE542A41,rcpt_acf017b9fb,upi,,,,
pay_94A915F411374E,payment,0,1049967,1075345,INR,21507,3871,0,1,1786244400,1786438800,setl_1756E8E3D82840,pay_94A915F411374E,UTR251283161432,order_A617E9DB9A5545,rcpt_bf8ef9d844,card,RuPay,UTIB,credit,
pay_653121DB90234C,payment,0,335023,343120,INR,6862,1235,0,1,1784523600,1784707200,setl_61442B0D09F247,pay_653121DB90234C,UTR446652561969,order_927A3B0124044A,rcpt_a948352f18,upi,,,,
pay_AF417C3A506647,payment,0,212101,217228,INR,4345,782,0,1,1784520000,1784714400,setl_61442B0D09F247,pay_AF417C3A506647,UTR395263785673,order_A2A5368F335848,rcpt_a01a67a176,card,MasterCard,ICIC,credit,
pay_F03D4B7809E149,payment,0,189170,193742,INR,3875,697,0,1,1785765600,1785981600,setl_31338DAF247B41,pay_F03D4B7809E149,UTR075584997712,order_DB15D6A2FE4E4C,rcpt_64a369b379,upi,,,,
pay_A99ACA13396C4B,payment,0,53365,54655,INR,1093,197,0,1,1784631600,1784829600,setl_A4A67F5DD08E4E,pay_A99ACA13396C4B,UTR885449631725,order_431261F491AC49,rcpt_dbc3b556a4,card,RuPay,KKBK,credit,
pay_5720BD3572F54C,payment,0,217030,222276,INR,4446,800,0,1,1782997200,1783198800,setl_9BDF020EC30B48,pay_5720BD3572F54C,UTR068248362215,order_A9F4BAEFDB4D45,rcpt_fc35502fb6,card,MasterCard,ICIC,debit,
pay_4B7E4AF038C543,payment,0,139604,142979,INR,2860,515,0,1,1785517200,1785715200,setl_B07E9972089140,pay_4B7E4AF038C543,UTR221067572473,order_8CED12F26C8048,rcpt_b882fe01cb,upi,,,,
pay_FF5811C42E6245,payment,0,1418874,1453168,INR,29063,5231,0,1,1784181600,1784376000,setl_494FF39531404B,pay_FF5811C42E6245,UTR860888378463,order_A1D2ECA7655B44,rcpt_56fb23f875,card,RuPay,KKBK,debit,
pay_A48D8D3A8EFA47,payment,0,1535527,1572642,INR,31453,5662,0,1,1785304800,1785499200,setl_555D16131E8C4E,pay_A48D8D3A8EFA47,UTR625953949403,order_596F722735A24D,rcpt_21e2c6dd34,card,MasterCard,HDFC,credit,
pay_C4F143BC4EC440,payment,0,1828094,1872619,INR,37733,6792,0,1,1786294800,1786474800,setl_1756E8E3D82840,pay_C4F143BC4EC440,UTR846406234347,order_ECE0ADA70B0049,rcpt_8a4c827fb2,card,Amex,ICIC,debit,
pay_80FB2B90BCF04D,payment,0,290959,297992,INR,5960,1073,0,1,1785052800,1785250800,setl_BFFA6CD4ADB047,pay_80FB2B90BCF04D,UTR837002923493,order_CA9966220D6D40,rcpt_4de2d8ad8b,card,RuPay,SBIN,debit,
pay_276879E8014349,payment,0,209222,214279,INR,4286,771,0,1,1785895200,1786100400,setl_4513A215B40946,pay_276879E8014349,UTR707595775020,order_F44090AB453D4F,rcpt_90c6a3f72a,upi,,,,
pay_E4CE98F14BE145,payment,0,198638,203439,INR,4069,732,0,1,1786554000,1786726800,setl_7BCA560282254B,pay_E4CE98F14BE145,UTR877122378768,order_4E3923D3CEF641,rcpt_469baa4c78,upi,,,,
pay_31DA53AEB04E48,payment,0,922431,944727,INR,18895,3401,0,1,1784314800,1784520000,setl_2BED339E9C2B48,pay_31DA53AEB04E48,UTR863417542822,order_CE216606A1BB4B,rcpt_d6266a55a7,netbanking,,,,
