payment_id,order_id,matched_order_id,match_type,is_duplicate_payment_id,second_best_id_similarity,id_similarity_margin,low_similarity_margin,amount_diff,amount_diff_pct,date_diff_days,id_similarity,fee_in_range,competing_candidates_count,closest_competing_amount_diff_pct,settlement_amount,ledger_amount,category,batch_source
pay_4E0D6BB7E78B40,order_F23F337871554B,order_F23F337871554B,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,4,0.006,14160.37,14160.37,EXACT_MATCH,batch_realistic
pay_2A361C46AD364C,order_6FB7E756CBF340,order_6FB7E756CBF340,exact,0,0.0,1.0,0,0.0,0.0,2.42,1.0,1,1,0.0014,7286.99,7286.99,EXACT_MATCH,batch_realistic
pay_441D39D383B34C,order_2465F357A7264F,order_2465F357A7264F,exact,0,0.0,1.0,0,-23.92,0.0158,2.46,1.0,1,5,0.0003,1485.97,1509.89,AMOUNT_MISMATCH,batch_realistic
pay_5CE7F47EAD0746,order_4F3F8792EF3F47,order_4F3F8792EF3F47,exact,0,0.0,1.0,0,0.0,0.0,2.29,1.0,1,5,0.0012,1536.81,1536.81,EXACT_MATCH,batch_realistic
pay_A36DC2C69DEE4E,order_B6A36143362840,order_B6A36143362840,exact,0,0.0,1.0,0,0.0,0.0,2.38,1.0,1,1,0.0059,357.52,357.52,EXACT_MATCH,batch_realistic
pay_2002511A7FE84A,order_FA0B94436CAF4F,order_FA0B94436CAF4F,exact,0,0.0,1.0,0,0.0,0.0,9.0,1.0,1,0,0.0202,198653.03,198653.03,DATE_DRIFT,batch_realistic
pay_970AE20C923941,order_C70BF3538D7942,order_C70BF3538D7942,exact,0,0.0,1.0,0,0.0,0.0,2.17,1.0,1,4,0.0048,915.46,915.46,EXACT_MATCH,batch_realistic
pay_380C8DA0DA7F4E,order_57C70B92F6004F,order_57C70B92F6004F,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,1,0.0071,439.96,439.96,EXACT_MATCH,batch_realistic
pay_1D9BD33FFE1F40,order_F8921245C67E41,order_F8921245C67E41,exact,0,0.0,1.0,0,0.0,0.0,2.38,1.0,1,0,0.0579,121334.55,121334.55,EXACT_MATCH,batch_realistic
pay_F9F0AA28E27E4A,order_841D1E2071C44D,order_841D1E2071C44D,exact,0,0.0,1.0,0,0.0,0.0,2.17,1.0,1,2,0.0038,278.27,278.27,EXACT_MATCH,batch_realistic
pay_B5B9B1366D294B,order_076C44E435174C,order_076C44E435174C,exact,0,0.0,1.0,0,-40.52,0.0002,2.0,1.0,1,2,0.0006,190191.57,190232.09,AMOUNT_MISMATCH,batch_realistic
pay_8646FC0BB7FD47,order_8E8D78E8DF3745,order_8E8D78E8DF3745,exact,0,0.0,1.0,0,0.0,0.0,2.17,1.0,1,8,0.0016,1761.66,1761.66,EXACT_MATCH,batch_realistic
pay_D40D353604C84C,order_4BB4471DE01245,order_4BB4471DE01245,exact,0,0.0,1.0,0,0.0,0.0,2.5,1.0,1,1,0.0197,206730.89,206730.89,EXACT_MATCH,batch_realistic
pay_C49ADB60B58C42,order_44A56318D49040,order_44A56318D49040,exact,0,0.0,1.0,0,0.0,0.0,2.38,1.0,1,7,0.0065,1315.93,1315.93,EXACT_MATCH,batch_realistic
pay_D44DBDB8368548,order_9249C322050F4C,order_9249C322050F4C,exact,0,0.0,1.0,0,95.33,0.1218,2.5,1.0,1,2,0.002,877.87,782.54,AMOUNT_MISMATCH,batch_realistic
pay_7C3268361F2941,order_CC0460701D8F42,order_CC0460701D8F42,exact,0,0.0,1.0,0,0.0,0.0,2.17,1.0,1,5,0.0032,1360.27,1360.27,EXACT_MATCH,batch_realistic
pay_3F50EAE1C2914C,order_798B800301F747,order_798B800301F747,exact,0,0.0,1.0,0,0.0,0.0,14.0,1.0,1,9,0.0013,2312.68,2312.68,DATE_DRIFT,batch_realistic
pay_889B61EA19754A,order_9B0458C45FB74B,order_9B0458C45FB74B,exact,0,0.0,1.0,0,0.0,0.0,2.46,1.0,1,8,0.0017,1170.14,1170.14,EXACT_MATCH,batch_realistic
pay_90E70CC68E4640,order_2104C06FF5A547,order_2104C06FF5A547,exact,0,0.0,1.0,0,-50.17,0.0058,2.12,1.0,1,3,0.0109,8541.82,8591.99,AMOUNT_MISMATCH,batch_realistic
pay_291B9F1A61D441,order_C3FADC3C3AE74E,order_C3FADC3C3AE74E,exact,0,0.0,1.0,0,0.0,0.0,2.25,1.0,1,13,0.0001,2528.86,2528.86,EXACT_MATCH,batch_realistic
pay_5956731CEE3041,order_B95E7FA4B34D4A,order_B95E7FA4B34D4A,exact,0,0.0,1.0,0,0.0,0.0,2.5,1.0,1,0,0.0506,92265.15,92265.15,EXACT_MATCH,batch_realistic
pay_B32BDD8D17C74E,order_7C466EB7141948,order_7C466EB7141948,exact,0,0.0,1.0,0,0.0,0.0,2.21,1.0,1,6,0.004,24199.88,24199.88,EXACT_MATCH,batch_realistic
pay_F1C6588A9B484E,order_A26A74587C6042,order_A26A74587C6042,exact,0,0.0,1.0,0,0.0,0.0,2.04,1.0,1,5,0.0009,1216.99,1216.99,EXACT_MATCH,batch_realistic
pay_4DF72C21239443,order_9E0CF2C5712342,order_9E0CF2C5712342,exact,0,0.0,1.0,0,0.0,0.0,2.17,1.0,1,2,0.0023,228575.74,228575.74,EXACT_MATCH,batch_realistic
pay_34FA3BAD603444,order_6659FA28380E40,order_6659FA28380E40,exact,0,0.0,1.0,0,52.0,0.0138,2.29,1.0,1,1,0.0186,3830.5,3778.5,AMOUNT_MISMATCH,batch_realistic
pay_9CDD11462B4B48,order_C9DDCAFC1B5246,order_C9DDCAFC1B5246,exact,0,0.0,1.0,0,0.0,0.0,2.21,1.0,1,12,0.0016,2656.4,2656.4,EXACT_MATCH,batch_realistic
pay_9C7F66B84D0345,order_C735BF6224574F,order_C735BF6224574F,exact,0,0.0,1.0,0,0.0,0.0,9.0,1.0,1,6,0.0017,14269.76,14269.76,DATE_DRIFT,batch_realistic
pay_EBABEB457AFD45,order_AA50111761C04F,order_AA50111761C04F,exact,0,0.0,1.0,0,0.0,0.0,2.08,1.0,1,2,0.0109,20003.59,20003.59,EXACT_MATCH,batch_realistic
pay_E588CB947CFC49,order_69564DA7276A4B,order_69564DA7276A4B,exact,0,0.0,1.0,0,0.0,0.0,2.04,1.0,1,3,0.0043,20563.22,20563.22,EXACT_MATCH,batch_realistic
pay_9B1A953C8E104B,order_3F8DD23C7B614F,order_3F8DD23C7B614F,exact,0,0.0,1.0,0,0.0,0.0,2.42,1.0,1,10,0.001,2727.14,2727.14,EXACT_MATCH,batch_realistic
pay_E3C2DA988B0746,order_0C6BCDF503714A,order_0C6BCDF503714A,exact,0,0.0,1.0,0,0.0,0.0,2.46,1.0,1,11,0.0017,2660.79,2660.79,EXACT_MATCH,batch_realistic
pay_24390951801540,order_AECDD32BF46141,order_AECDD32BF46141,exact,0,0.0,1.0,0,0.0,0.0,2.46,1.0,1,15,0.0006,2556.3,2556.3,EXACT_MATCH,batch_realistic
pay_92E6F14B9C5F44,order_6BA3C9810CA24C,order_6BA3C9810CA24C,exact,0,0.0,1.0,0,0.0,0.0,2.04,1.0,1,2,0.0049,22203.22,22203.22,EXACT_MATCH,batch_realistic
pay_65D4645729F248,order_719538F2237E48,order_719538F2237E48,exact,0,0.0,1.0,0,0.0,0.0,2.04,1.0,1,4,0.0025,23542.15,23542.15,EXACT_MATCH,batch_realistic
pay_A348B68B3DD148,order_7AE9AD574F064D,order_7AE9AD574F064D,exact,0,0.0,1.0,0,0.0,0.0,2.17,1.0,1,5,0.0011,1207.93,1207.93,EXACT_MATCH,batch_realistic
pay_C6BA2E9EA96B47,order_DF0C1332317B42,order_DF0C1332317B42,exact,0,0.0,1.0,0,0.0,0.0,2.5,1.0,1,9,0.002,19112.82,19112.82,EXACT_MATCH,batch_realistic
pay_1FEB17BF748344,order_11081A3173C848,order_11081A3173C848,exact,1,0.0,1.0,0,0.0,0.0,2.42,1.0,1,1,0.0026,337.39,337.39,DUPLICATE,batch_realistic
pay_52C39254A58242,order_8631B051BD9140,order_8631B051BD9140,exact,0,0.0,1.0,0,0.0,0.0,2.29,1.0,1,4,0.0035,1558.4,1558.4,EXACT_MATCH,batch_realistic
pay_3F382ABF3CEF4A,order_DB73880D5A0E42,order_DB73880D5A0E42,exact,0,0.0,1.0,0,0.0,0.0,2.42,1.0,1,1,0.0051,8635.56,8635.56,EXACT_MATCH,batch_realistic
pay_4A6BC236EB9741,order_47A40EA2235E4E,order_47A40EA2235E4E,exact,0,0.0,1.0,0,0.0,0.0,2.38,1.0,1,14,0.0012,2126.82,2126.82,EXACT_MATCH,batch_realistic
pay_D9E7E36AD5D040,order_CF434B777B1C46,order_CF434B777B1C46,exact,0,0.0,1.0,0,0.0,0.0,2.46,1.0,1,5,0.0038,1699.55,1699.55,EXACT_MATCH,batch_realistic
pay_88A9C02DC41D4C,order_79D50E1EF12144,order_79D50E1EF12144,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,9,0.0008,1819.97,1819.97,EXACT_MATCH,batch_realistic
pay_C99341A845CF4A,order_749DC854DB0147,order_749DC854DB0147,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,4,0.0021,1611.4,1611.4,EXACT_MATCH,batch_realistic
pay_93356A543FC64D,order_E542FF37980244,order_E542FF37980244,exact,0,0.0,1.0,0,0.0,0.0,2.04,1.0,1,9,0.0004,19269.53,19269.53,EXACT_MATCH,batch_realistic
pay_7CB3B1344CCB47,order_31EF879AD4374A,order_31EF879AD4374A,exact,0,0.0,1.0,0,0.0,0.0,2.04,1.0,1,0,0.0533,97181.81,97181.81,EXACT_MATCH,batch_realistic
pay_5563EBB9A5554C,order_6D09B8DC07B64D,order_6D09B8DC07B64D,exact,0,0.0,1.0,0,0.0,0.0,2.29,1.0,1,4,0.0007,1006.34,1006.34,EXACT_MATCH,batch_realistic
pay_B416849E656846,order_CF47BAAEADA842,order_CF47BAAEADA842,exact,0,0.0,1.0,0,0.0,0.0,2.38,1.0,1,0,0.0304,11119.9,11119.9,EXACT_MATCH,batch_realistic
pay_8B37171C94614E,order_C6918E468CC241,order_C6918E468CC241,exact,0,0.0,1.0,0,0.0,0.0,2.5,1.0,1,5,0.0019,1384.76,1384.76,EXACT_MATCH,batch_realistic
pay_602AF04EAFE847,order_4FE9D1CD88AD42,order_4FE9D1CD88AD42,exact,0,0.0,1.0,0,0.0,0.0,2.25,1.0,1,4,0.0015,1389.84,1389.84,EXACT_MATCH,batch_realistic
pay_DBA33A2B783240,order_D51A384F427E44,order_D51A384F427E44,exact,0,0.0,1.0,0,103.92,0.0422,2.12,1.0,1,17,0.0007,2568.96,2465.04,AMOUNT_MISMATCH,batch_realistic
pay_F703ED8D6D0040,order_B0E84A05B22844,order_B0E84A05B22844,exact,0,0.0,1.0,0,0.0,0.0,2.46,1.0,1,6,0.0015,23721.53,23721.53,EXACT_MATCH,batch_realistic
pay_90E55766513F4C,order_46E6960CED474C,order_46E6960CED474C,exact,0,0.0,1.0,0,0.0,0.0,2.38,1.0,1,1,0.0143,888.64,888.64,EXACT_MATCH,batch_realistic
pay_CAF5253D19E344,order_022D4376101C41,order_022D4376101C41,exact,0,0.0,1.0,0,0.0,0.0,2.38,1.0,1,7,0.0067,23941.99,23941.99,EXACT_MATCH,batch_realistic
pay_BFFD3B2A8A2D4A,order_F75F8B1CFF9342,order_F75F8B1CFF9342,exact,0,0.0,1.0,0,57.23,0.0565,2.0,1.0,1,4,0.0023,1070.28,1013.05,AMOUNT_MISMATCH,batch_realistic
pay_584F1EE6A3B046,order_452E88EA614F42,order_452E88EA614F42,exact,0,0.0,1.0,0,0.0,0.0,13.0,1.0,1,1,0.0026,387.49,387.49,DATE_DRIFT,batch_realistic
pay_8C1B5A80B71449,order_4A171AE3BFB84A,order_4A171AE3BFB84A,exact,0,0.0,1.0,0,0.0,0.0,2.17,1.0,1,1,0.0181,264.93,264.93,EXACT_MATCH,batch_realistic
pay_2B76C4955D3649,order_FB214D2BC62246,order_FB214D2BC62246,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,8,0.0005,1920.88,1920.88,EXACT_MATCH,batch_realistic
pay_C866196BF63A4B,order_60DB6E4816B04B,order_60DB6E4816B04B,exact,0,0.0,1.0,0,0.0,0.0,2.5,1.0,1,4,0.0035,1563.83,1563.83,EXACT_MATCH,batch_realistic
pay_CBE9B3B12E0A4C,order_CE3A9606724845,order_CE3A9606724845,exact,0,0.0,1.0,0,0.0,0.0,2.25,1.0,1,8,0.0039,2071.29,2071.29,EXACT_MATCH,batch_realistic
pay_43A00026E1D24B,order_077C1F499A4C43,order_077C1F499A4C43,exact,0,0.0,1.0,0,0.0,0.0,2.12,1.0,1,9,0.0005,1921.81,1921.81,EXACT_MATCH,batch_realistic
pay_E2B3BFB61B0440,order_1A5C469A92E948,order_1A5C469A92E948,exact,0,0.0,1.0,0,-27.11,0.0015,2.38,1.0,1,2,0.003,17606.83,17633.94,AMOUNT_MISMATCH,batch_realistic
pay_4BAD0712BA5447,order_3960F7C361E047,order_3960F7C361E047,exact,0,0.0,1.0,0,0.0,0.0,2.46,1.0,1,15,0.0001,2784.23,2784.23,EXACT_MATCH,batch_realistic
pay_6723835AB8D445,order_AD329B2BD48745,order_AD329B2BD48745,exact,0,0.0,1.0,0,0.0,0.0,14.0,1.0,1,12,0.0005,2620.15,2620.15,DATE_DRIFT,batch_realistic
pay_D19F6E0021F84A,order_46BD7437040D43,order_46BD7437040D43,exact,0,0.0,1.0,0,0.0,0.0,2.46,1.0,1,9,0.0013,1924.27,1924.27,EXACT_MATCH,batch_realistic
pay_57FC92D5ACA540,order_8A3AF176D65949,order_8A3AF176D65949,exact,0,0.0,1.0,0,-131.35,0.0006,2.0,1.0,1,0,0.021,223779.47,223910.82,AMOUNT_MISMATCH,batch_realistic
pay_6AC0F7ADCB2A42,order_1D76BE9EF53E4E,order_1D76BE9EF53E4E,exact,0,0.0,1.0,0,0.0,0.0,2.33,1.0,1,1,0.0034,14899.45,14899.45,EXACT_MATCH,batch_realistic
pay_973E09F5796A4E,order_BF52E4F69D674E,order_BF52E4F69D674E,exact,0,0.0,1.0,0,0.0,0.0,2.33,1.0,1,0,0.0665,129406.67,129406.67,EXACT_MATCH,batch_realistic
pay_08C6E7FDF82840,order_135D1BE2C91D46,order_135D1BE2C91D46,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,1,0.01,16653.57,16653.57,EXACT_MATCH,batch_realistic
pay_A382A4C998D840,order_C3BBBBD6FD954E,order_C3BBBBD6FD954E,exact,0,0.0,1.0,0,0.0,0.0,2.33,1.0,1,0,0.0341,6263.35,6263.35,EXACT_MATCH,batch_realistic
pay_471295BAF5FA41,order_0B0D217F1E3846,order_0B0D217F1E3846,exact,0,0.0,1.0,0,0.0,0.0,2.5,1.0,1,1,0.0178,375.2,375.2,EXACT_MATCH,batch_realistic
pay_9B3A00D0A5AD46,order_F78B8964D2ED46,order_F78B8964D2ED46,exact,0,0.0,1.0,0,0.0,0.0,2.17,1.0,1,2,0.0035,10791.41,10791.41,EXACT_MATCH,batch_realistic
pay_BDF4493CD6CF47,order_69D316E8EBE141,order_69D316E8EBE141,exact,0,0.0,1.0,0,0.0,0.0,12.0,1.0,1,5,0.0036,24502.38,24502.38,DATE_DRIFT,batch_realistic
pay_DB92C5DE31E542,order_87E2C92DEE654E,order_87E2C92DEE654E,exact,0,0.0,1.0,0,0.0,0.0,2.21,1.0,1,7,0.0017,1641.15,1641.15,EXACT_MATCH,batch_realistic
pay_EC01F888911E46,order_04531CCDF6494F,order_04531CCDF6494F,exact,0,0.0,1.0,0,0.0,0.0,2.21,1.0,1,9,0.002,19074.54,19074.54,EXACT_MATCH,batch_realistic
pay_7DB5F7C65F5044,order_CAE893E2E0044F,order_CAE893E2E0044F,exact,0,0.0,1.0,0,0.0,0.0,2.33,1.0,1,3,0.0132,1250.59,1250.59,EXACT_MATCH,batch_realistic
pay_DF84DC6C2B9143,order_CA5CD1B21A944D,order_CA5CD1B21A944D,exact,0,0.0,1.0,0,-28.96,0.1385,2.0,1.0,1,0,0.0487,180.07,209.03,AMOUNT_MISMATCH,batch_realistic
pay_28B11B39646349,order_EFF312A1FCAF4B,order_EFF312A1FCAF4B,exact,0,0.0,1.0,0,0.0,0.0,2.25,1.0,1,0,0.0365,566.52,566.52,EXACT_MATCH,batch_realistic
pay_8A58159F13D342,order_F73B11FFDAE74A,order_F73B11FFDAE74A,exact,0,0.0,1.0,0,0.0,0.0,11.0,1.0,1,5,0.0035,1493.11,1493.11,DATE_DRIFT,batch_realistic
pay_0BBD0234BEB64D,order_81157726E6B247,order_81157726E6B247,exact,0,0.0,1.0,0,0.0,0.0,2.12,1.0,1,3,0.0028,1072.8,1072.8,EXACT_MATCH,batch_realistic
pay_E9B3E159702948,order_71F4CDE96BF149,order_71F4CDE96BF149,exact,0,0.0,1.0,0,0.0,0.0,2.29,1.0,1,1,0.0059,359.64,359.64,EXACT_MATCH,batch_realistic
pay_2845B56E65544D,order_079362557A9F4B,order_079362557A9F4B,exact,0,0.0,1.0,0,0.0,0.0,2.08,1.0,1,2,0.0036,276.22,276.22,EXACT_MATCH,batch_realistic
pay_9E9FB10593FA46,order_691915C60D104B,order_691915C60D104B,exact,0,0.0,1.0,0,0.0,0.0,2.17,1.0,1,13,0.0001,2528.68,2528.68,EXACT_MATCH,batch_realistic
pay_BC48E35035114F,order_3477F8F5BE8144,order_3477F8F5BE8144,exact,0,0.0,1.0,0,0.0,0.0,2.5,1.0,1,6,0.003,1514.45,1514.45,EXACT_MATCH,batch_realistic
pay_47CC94C8A0BA4D,order_1C9CA92F954046,order_1C9CA92F954046,exact,0,0.0,1.0,0,0.0,0.0,2.12,1.0,1,2,0.0082,6948.28,6948.28,EXACT_MATCH,batch_realistic
pay_95A47C3C331C43,order_606CB3CB3C2747,order_606CB3CB3C2747,exact,0,0.0,1.0,0,0.0,0.0,2.29,1.0,1,4,0.0013,811.55,811.55,EXACT_MATCH,batch_realistic
pay_08B533A5B7E543,order_8D2341EE542A41,order_8D2341EE542A41,exact,0,0.0,1.0,0,0.0,0.0,2.5,1.0,1,0,0.0231,297.18,297.18,EXACT_MATCH,batch_realistic
pay_94A915F411374E,order_A617E9DB9A5545,order_A617E9DB9A5545,exact,0,0.0,1.0,0,0.0,0.0,2.25,1.0,1,2,0.0017,10753.45,10753.45,EXACT_MATCH,batch_realistic
pay_653121DB90234C,order_927A3B0124044A,order_927A3B0124044A,exact,0,0.0,1.0,0,0.0,0.0,2.12,1.0,1,0,0.0508,3431.2,3431.2,EXACT_MATCH,batch_realistic
pay_AF417C3A506647,order_A2A5368F335848,order_A2A5368F335848,exact,0,0.0,1.0,0,0.0,0.0,2.25,1.0,1,16,0.0021,2172.28,2172.28,EXACT_MATCH,batch_realistic
pay_F03D4B7809E149,order_DB15D6A2FE4E4C,order_DB15D6A2FE4E4C,exact,0,0.0,1.0,0,0.0,0.0,2.5,1.0,1,9,0.0034,1937.42,1937.42,EXACT_MATCH,batch_realistic
pay_A99ACA13396C4B,order_431261F491AC49,order_431261F491AC49,exact,0,0.0,1.0,0,0.0,0.0,2.29,1.0,1,0,0.0217,546.55,546.55,EXACT_MATCH,batch_realistic
pay_5720BD3572F54C,order_A9F4BAEFDB4D45,order_A9F4BAEFDB4D45,exact,1,0.0,1.0,0,0.0,0.0,2.33,1.0,1,13,0.0014,2222.76,2222.76,DUPLICATE,batch_realistic
pay_FF5811C42E6245,order_A1D2ECA7655B44,order_A1D2ECA7655B44,exact,0,0.0,1.0,0,0.0,0.0,2.25,1.0,1,4,0.0017,14531.68,14531.68,EXACT_MATCH,batch_realistic
pay_A48D8D3A8EFA47,order_596F722735A24D,order_596F722735A24D,exact,0,0.0,1.0,0,0.0,0.0,2.25,1.0,1,0,0.0288,15726.42,15726.42,EXACT_MATCH,batch_realistic
pay_C4F143BC4EC440,order_ECE0ADA70B0049,order_ECE0ADA70B0049,exact,0,0.0,1.0,0,-140.35,0.0074,2.08,1.0,1,2,0.009,18726.19,18866.54,AMOUNT_MISMATCH,batch_realistic
pay_80FB2B90BCF04D,order_CA9966220D6D40,order_CA9966220D6D40,exact,0,0.0,1.0,0,0.0,0.0,2.29,1.0,1,10,0.0011,2979.92,2979.92,EXACT_MATCH,batch_realistic
pay_E4CE98F14BE145,order_4E3923D3CEF641,order_4E3923D3CEF641,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,10,0.0043,2034.39,2034.39,EXACT_MATCH,batch_realistic
pay_31DA53AEB04E48,order_CE216606A1BB4B,order_CE216606A1BB4B,exact,0,0.0,1.0,0,0.0,0.0,2.38,1.0,1,0,0.0699,9447.27,9447.27,EXACT_MATCH,batch_realistic
pay_9DBB9BAAECA94D,order_BAAFAA20B4AC49,order_BAAFAA20B4AC49,exact,1,0.0,1.0,0,0.0,0.0,2.38,1.0,1,0,0.0351,3628.79,3628.79,DUPLICATE,batch_realistic
pay_B0577C2401F641,order_CBE662E7E2294A,order_CBE662E7E2294A,exact,0,0.0,1.0,0,0.0,0.0,2.25,1.0,1,9,0.0036,1146.13,1146.13,EXACT_MATCH,batch_realistic
pay_077BC705D9854E,order_6717FDEA429247,order_6717FDEA429247,exact,0,0.0,1.0,0,-128.32,0.518,2.29,1.0,1,0,0.0738,119.42,247.74,AMOUNT_MISMATCH,batch_realistic
pay_844A1FC235844A,order_1AAA66066C4A44,order_1AAA66066C4A44,exact,1,0.0,1.0,0,0.0,0.0,2.29,1.0,1,14,0.0019,2743.11,2743.11,DUPLICATE,batch_realistic
pay_B1B9C664313148,order_696F5FFF84BB4A,order_696F5FFF84BB4A,exact,0,0.0,1.0,0,0.0,0.0,2.5,1.0,1,14,0.0021,2176.94,2176.94,EXACT_MATCH,batch_realistic
pay_BD137EC54FC445,order_9055A944DDD54A,order_9055A944DDD54A,exact,0,0.0,1.0,0,0.0,0.0,2.33,1.0,1,4,0.0035,1498.32,1498.32,EXACT_MATCH,batch_realistic
pay_D7052559E1BD49,order_EA78016673624E,order_EA78016673624E,exact,0,0.0,1.0,0,0.0,0.0,2.5,1.0,1,5,0.0009,1218.13,1218.13,EXACT_MATCH,batch_realistic
pay_6F84438D0E7347,order_60C7DE80D3C54C,order_60C7DE80D3C54C,exact,0,0.0,1.0,0,0.0,0.0,2.17,1.0,1,12,0.0009,2629.68,2629.68,EXACT_MATCH,batch_realistic
pay_484C79459EF148,order_42C3F4BB53A941,order_42C3F4BB53A941,exact,0,0.0,1.0,0,0.0,0.0,2.38,1.0,1,1,0.0078,129.93,129.93,EXACT_MATCH,batch_realistic
pay_7E01A975EBBC45,order_FBCF7DF5DAB14B,order_FBCF7DF5DAB14B,exact,0,0.0,1.0,0,0.0,0.0,2.12,1.0,1,9,0.0001,1818.21,1818.21,EXACT_MATCH,batch_realistic
pay_464A6F39997F45,order_7D42FA1CAD134B,order_7D42FA1CAD134B,exact,0,0.0,1.0,0,0.0,0.0,2.08,1.0,1,1,0.0172,234.33,234.33,EXACT_MATCH,batch_realistic
pay_C6C11E5978F346,order_85B2ED3780F34F,order_85B2ED3780F34F,exact,0,0.0,1.0,0,0.0,0.0,2.25,1.0,1,3,0.0079,908.25,908.25,EXACT_MATCH,batch_realistic
pay_48AFCF31049440,order_75ABEBD00E5242,order_75ABEBD00E5242,exact,0,0.0,1.0,0,0.0,0.0,2.25,1.0,1,5,0.0014,1045.47,1045.47,EXACT_MATCH,batch_realistic
pay_172F93F3EC3642,order_E12BE98F83CF43,order_E12BE98F83CF43,exact,0,0.0,1.0,0,0.0,0.0,2.21,1.0,1,7,0.0003,1023.29,1023.29,EXACT_MATCH,batch_realistic
pay_83114F084F3441,order_BF5AE835D4034E,order_BF5AE835D4034E,exact,0,0.0,1.0,0,0.0,0.0,2.25,1.0,1,1,0.0169,482.63,482.63,EXACT_MATCH,batch_realistic
pay_AEC2B7FEC47C43,order_5FB35E1E529E43,order_5FB35E1E529E43,exact,0,0.0,1.0,0,0.0,0.0,6.0,1.0,1,9,0.0023,1757.68,1757.68,DATE_DRIFT,batch_realistic
pay_F14AD52D8E7C4B,order_B89B1A0BE77D4C,order_B89B1A0BE77D4C,exact,0,0.0,1.0,0,0.0,0.0,2.12,1.0,1,4,0.0021,14561.93,14561.93,EXACT_MATCH,batch_realistic
pay_F31F8FFDCD7348,order_70E444FFDB5F42,order_70E444FFDB5F42,exact,0,0.0,1.0,0,0.0,0.0,2.17,1.0,1,1,0.0166,474.61,474.61,EXACT_MATCH,batch_realistic
pay_84956370101242,order_87E8A8B4A6434B,order_87E8A8B4A6434B,exact,0,0.0,1.0,0,-88.63,0.0768,2.21,1.0,1,5,0.0047,1065.43,1154.06,AMOUNT_MISMATCH,batch_realistic
pay_E61EA31F4A734C,order_519304A0B7544B,order_519304A0B7544B,exact,0,0.0,1.0,0,0.0,0.0,2.29,1.0,1,0,0.0228,106.44,106.44,EXACT_MATCH,batch_realistic
pay_FE10072880754F,order_191E4E7396254C,order_191E4E7396254C,exact,0,0.0,1.0,0,0.0,0.0,2.29,1.0,1,13,0.0007,2530.71,2530.71,EXACT_MATCH,batch_realistic
pay_0E3EF0B549E842,order_34018498F1A344,order_34018498F1A344,exact,0,0.0,1.0,0,0.0,0.0,2.21,1.0,1,8,0.0016,1764.43,1764.43,EXACT_MATCH,batch_realistic
pay_4F2FD23F78CF40,order_D83F8C5FB9D541,order_D83F8C5FB9D541,exact,0,0.0,1.0,0,0.0,0.0,2.25,1.0,1,5,0.0039,1272.28,1272.28,EXACT_MATCH,batch_realistic
pay_ED670F54DA0042,order_0918345816534F,order_0918345816534F,exact,0,0.0,1.0,0,0.0,0.0,2.0,1.0,1,2,0.0043,22788.29,22788.29,EXACT_MATCH,batch_realistic
pay_77F587AA2B4D4E,order_8DA027802A8A4D,order_8DA027802A8A4D,exact,0,0.0,1.0,0,0.0,0.0,2.12,1.0,1,1,0.0018,4880.18,4880.18,EXACT_MATCH,batch_realistic
pay_89EA129604DA4A,order_64422A9C42AB41,order_64422A9C42AB41,exact,0,0.0,1.0,0,0.0,0.0,2.33,1.0,1,9,0.0013,1822.29,1822.29,EXACT_MATCH,batch_realistic
pay_2137754E3EB34B,order_BF3013189F5546,order_BF3013189F5546,exact,0,0.0,1.0,0,0.0,0.0,2.12,1.0,1,8,0.0018,1304.19,1304.19,EXACT_MATCH,batch_realistic
pay_C88F18A9D31247,order_66C69B72955647,order_66C69B72955647,exact,0,0.0,1.0,0,0.0,0.0,6.0,1.0,1,0,0.0234,726.26,726.26,DATE_DRIFT,batch_realistic
pay_09F28A226C8540,order_61EC23B5AB3744,order_61EC23B5AB3744,exact,0,0.0,1.0,0,0.0,0.0,2.33,1.0,1,6,0.0006,1649.39,1649.39,EXACT_MATCH,batch_realistic
pay_422AE840E68749,order_FDD0FAF068C946,order_FDD0FAF068C946,exact,0,0.0,1.0,0,0.0,0.0,2.42,1.0,1,16,0.0001,2810.97,2810.97,EXACT_MATCH,batch_realistic
pay_62743D87C06D44,order_EFCC9765366842,order_EFCC9765366842,exact,0,0.0,1.0,0,0.0,0.0,2.38,1.0,1,4,0.0136,3029.22,3029.22,EXACT_MATCH,batch_realistic
pay_6F908A6085254D,order_513F366E67E44B,order_513F366E67E44B,exact,0,0.0,1.0,0,0.0,0.0,2.08,1.0,1,2,0.0069,7053.77,7053.77,EXACT_MATCH,batch_realistic
pay_85134411D2FB4F,order_243C7DE0E2204F,order_243C7DE0E2204F,exact,0,0.0,1.0,0,0.0,0.0,2.29,1.0,1,1,0.0067,630.2,630.2,EXACT_MATCH,batch_realistic
